name,age,position,school,draft_pick,season,games,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS,collegeURL
Calvin Austin III,23,WR,Memphis,138.0,2021,12.0,74.0,1149.0,8.0,1.0,69.0,1.0,/cfb/schools/memphis/2021.html
Calvin Austin III,23,WR,,,,17.0,17.0,180.0,1.0,,,,
Khalil Shakir,22,WR,Boise St.,148.0,2018,10.0,16.0,170.0,1.0,14.0,70.0,1.0,/cfb/schools/boise-state/2018.html
Khalil Shakir,22,WR,Boise St.,148.0,2019*,14.0,63.0,872.0,6.0,19.0,66.0,3.0,/cfb/schools/boise-state/2019.html
Khalil Shakir,22,WR,Boise St.,148.0,2020,7.0,52.0,719.0,6.0,17.0,148.0,0.0,/cfb/schools/boise-state/2020.html
Khalil Shakir,22,WR,Boise St.,148.0,2021,12.0,77.0,1117.0,7.0,21.0,130.0,0.0,/cfb/schools/boise-state/2021.html
Khalil Shakir,22,WR,,,,14.0,10.0,161.0,1.0,,,,
Montrell Washington,23,WR,,,,,,,,,,,
Kyle Philips,23,WR,UCLA,163.0,2018,5.0,6.0,31.0,0.0,0.0,0.0,0.0,/cfb/schools/ucla/2018.html
Kyle Philips,23,WR,UCLA,163.0,2019,12.0,60.0,681.0,5.0,1.0,7.0,0.0,/cfb/schools/ucla/2019.html
Kyle Philips,23,WR,UCLA,163.0,2020,7.0,38.0,370.0,2.0,4.0,40.0,0.0,/cfb/schools/ucla/2020.html
Kyle Philips,23,WR,UCLA,163.0,2021,11.0,59.0,739.0,10.0,0.0,0.0,0.0,/cfb/schools/ucla/2021.html
Kyle Philips,23,WR,,,,4.0,8.0,78.0,0.0,,,,
Jalen Nailor,23,WR,Michigan St.,191.0,2018*,8.0,8.0,138.0,2.0,9.0,128.0,1.0,/cfb/schools/michigan-state/2018.html
Jalen Nailor,23,WR,Michigan St.,191.0,2019*,4.0,15.0,106.0,0.0,5.0,27.0,0.0,/cfb/schools/michigan-state/2019.html
Jalen Nailor,23,WR,Michigan St.,191.0,2020,7.0,26.0,515.0,4.0,2.0,11.0,0.0,/cfb/schools/michigan-state/2020.html
Jalen Nailor,23,WR,Michigan St.,191.0,2021*,9.0,37.0,694.0,6.0,1.0,-3.0,0.0,/cfb/schools/michigan-state/2021.html
Jalen Nailor,23,WR,,,,15.0,9.0,179.0,1.0,,,,
Michael Woods II,22,WR,,,,10.0,5.0,45.0,0.0,,,,
Bo Melton,23,WR,Rutgers,229.0,2017,12.0,4.0,83.0,0.0,0.0,0.0,0.0,/cfb/schools/rutgers/2017.html
Bo Melton,23,WR,Rutgers,229.0,2018,12.0,28.0,245.0,0.0,6.0,23.0,0.0,/cfb/schools/rutgers/2018.html
Bo Melton,23,WR,Rutgers,229.0,2019,12.0,30.0,427.0,2.0,4.0,22.0,0.0,/cfb/schools/rutgers/2019.html
Bo Melton,23,WR,Rutgers,229.0,2020,9.0,47.0,638.0,6.0,6.0,69.0,2.0,/cfb/schools/rutgers/2020.html
Bo Melton,23,WR,Rutgers,229.0,2021*,11.0,55.0,618.0,3.0,9.0,51.0,0.0,/cfb/schools/rutgers/2021.html
Bo Melton,23,WR,,,,5.0,16.0,218.0,1.0,,,,
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2017,12.0,4.0,83.0,0.0,0.0,0.0,0.0,/cfb/schools/rutgers/2017.html
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2018,12.0,28.0,245.0,0.0,6.0,23.0,0.0,/cfb/schools/rutgers/2018.html
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2019,12.0,30.0,427.0,2.0,4.0,22.0,0.0,/cfb/schools/rutgers/2019.html
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2020,9.0,47.0,638.0,6.0,6.0,69.0,2.0,/cfb/schools/rutgers/2020.html
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2021*,11.0,55.0,618.0,3.0,9.0,51.0,0.0,/cfb/schools/rutgers/2021.html
Dareke Young,23,WR,,,,13.0,2.0,24.0,0.0,,,,
Samori Toure,24,WR,Nebraska,258.0,2021,12.0,46.0,898.0,5.0,8.0,63.0,1.0,/cfb/schools/nebraska/2021.html
Samori Toure,24,WR,,,,11.0,5.0,82.0,1.0,,,,
Jaxon Smith-Njigba,21,WR,Ohio St.,20.0,2020*,7.0,10.0,49.0,1.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2020.html
Jaxon Smith-Njigba,21,WR,Ohio St.,20.0,2021*,13.0,95.0,1606.0,9.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2021.html
Jaxon Smith-Njigba,21,WR,Ohio St.,20.0,2022*,3.0,5.0,43.0,0.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2022.html
Jaxon Smith-Njigba,21,WR,,,,17.0,63.0,628.0,4.0,,,,
Quentin Johnston,22,WR,TCU,21.0,2020,9.0,22.0,487.0,2.0,3.0,3.0,2.0,/cfb/schools/texas-christian/2020.html
Quentin Johnston,22,WR,TCU,21.0,2021,9.0,33.0,634.0,6.0,2.0,12.0,0.0,/cfb/schools/texas-christian/2021.html
Quentin Johnston,22,WR,TCU,21.0,2022*,14.0,60.0,1069.0,6.0,3.0,-7.0,0.0,/cfb/schools/texas-christian/2022.html
Quentin Johnston,22,WR,,,,17.0,38.0,431.0,2.0,,,,
Zay Flowers,22,WR,Boston Col.,22.0,2019*,13.0,22.0,341.0,3.0,27.0,195.0,1.0,/cfb/schools/boston-college/2019.html
Zay Flowers,22,WR,Boston Col.,22.0,2020,11.0,56.0,892.0,9.0,11.0,41.0,1.0,/cfb/schools/boston-college/2020.html
Zay Flowers,22,WR,Boston Col.,22.0,2021,12.0,44.0,746.0,5.0,7.0,69.0,0.0,/cfb/schools/boston-college/2021.html
Zay Flowers,22,WR,Boston Col.,22.0,2022,12.0,78.0,1077.0,12.0,12.0,40.0,0.0,/cfb/schools/boston-college/2022.html
Zay Flowers,22,WR,,,,16.0,77.0,858.0,5.0,,,,
Jordan Addison,21,WR,USC,23.0,2020,10.0,60.0,666.0,4.0,9.0,58.0,0.0,/cfb/schools/pittsburgh/2020.html
Jordan Addison,21,WR,USC,23.0,2021*,14.0,100.0,1593.0,17.0,7.0,56.0,1.0,/cfb/schools/pittsburgh/2021.html
Jordan Addison,21,WR,USC,23.0,2022*,11.0,59.0,875.0,8.0,4.0,33.0,0.0,/cfb/schools/southern-california/2022.html
Jordan Addison,21,WR,,,,17.0,70.0,911.0,10.0,,,,
Jonathan Mingo,22,WR,Mississippi,39.0,2019,12.0,12.0,172.0,1.0,0.0,0.0,0.0,/cfb/schools/mississippi/2019.html
Jonathan Mingo,22,WR,Mississippi,39.0,2020*,10.0,27.0,379.0,3.0,0.0,0.0,0.0,/cfb/schools/mississippi/2020.html
Jonathan Mingo,22,WR,Mississippi,39.0,2021*,6.0,22.0,346.0,3.0,0.0,0.0,0.0,/cfb/schools/mississippi/2021.html
Jonathan Mingo,22,WR,Mississippi,39.0,2022*,13.0,51.0,861.0,5.0,4.0,-7.0,1.0,/cfb/schools/mississippi/2022.html
Jonathan Mingo,22,WR,,,,15.0,43.0,418.0,0.0,,,,
Jayden Reed,23,WR,Michigan St.,50.0,2018*,13.0,56.0,797.0,8.0,1.0,-9.0,0.0,/cfb/schools/western-michigan/2018.html
Jayden Reed,23,WR,Michigan St.,50.0,2020,7.0,33.0,407.0,3.0,6.0,17.0,0.0,/cfb/schools/michigan-state/2020.html
Jayden Reed,23,WR,Michigan St.,50.0,2021*,13.0,59.0,1026.0,10.0,7.0,34.0,1.0,/cfb/schools/michigan-state/2021.html
Jayden Reed,23,WR,Michigan St.,50.0,2022,11.0,55.0,636.0,5.0,4.0,11.0,0.0,/cfb/schools/michigan-state/2022.html
Jayden Reed,23,WR,,,,16.0,64.0,793.0,8.0,,,,
Rashee Rice,23,WR,SMU,55.0,2019*,10.0,25.0,403.0,1.0,1.0,0.0,0.0,/cfb/schools/southern-methodist/2019.html
Rashee Rice,23,WR,SMU,55.0,2020,10.0,48.0,683.0,5.0,0.0,0.0,0.0,/cfb/schools/southern-methodist/2020.html
Rashee Rice,23,WR,SMU,55.0,2021,12.0,64.0,670.0,9.0,0.0,0.0,0.0,/cfb/schools/southern-methodist/2021.html
Rashee Rice,23,WR,SMU,55.0,2022*,12.0,96.0,1355.0,10.0,0.0,0.0,0.0,/cfb/schools/southern-methodist/2022.html
Rashee Rice,23,WR,,,,16.0,79.0,938.0,7.0,,,,
Marvin Mims,21,WR,Oklahoma,63.0,2020*,11.0,37.0,610.0,9.0,2.0,17.0,0.0,/cfb/schools/oklahoma/2020.html
Marvin Mims,21,WR,Oklahoma,63.0,2021*,13.0,32.0,705.0,5.0,1.0,15.0,0.0,/cfb/schools/oklahoma/2021.html
Marvin Mims,21,WR,Oklahoma,63.0,2022*,13.0,54.0,1083.0,6.0,2.0,3.0,0.0,/cfb/schools/oklahoma/2022.html
Marvin Mims,21,WR,,,,16.0,22.0,377.0,1.0,,,,
Tank Dell,23,WR,Houston,69.0,2020*,8.0,29.0,428.0,3.0,0.0,0.0,0.0,/cfb/schools/houston/2020.html
Tank Dell,23,WR,Houston,69.0,2021*,14.0,90.0,1329.0,12.0,1.0,5.0,0.0,/cfb/schools/houston/2021.html
Tank Dell,23,WR,Houston,69.0,2022*,13.0,109.0,1398.0,17.0,4.0,9.0,0.0,/cfb/schools/houston/2022.html
Tank Dell,23,WR,,,,11.0,47.0,709.0,7.0,,,,
Jalin Hyatt,21,WR,Tennessee,73.0,2020,10.0,20.0,276.0,2.0,1.0,3.0,0.0,/cfb/schools/tennessee/2020.html
Jalin Hyatt,21,WR,Tennessee,73.0,2021*,13.0,21.0,226.0,2.0,1.0,10.0,0.0,/cfb/schools/tennessee/2021.html
Jalin Hyatt,21,WR,Tennessee,73.0,2022*,12.0,67.0,1267.0,15.0,1.0,0.0,0.0,/cfb/schools/tennessee/2022.html
Jalin Hyatt,21,WR,,,,17.0,23.0,373.0,0.0,,,,
Cedric Tillman,23,WR,Tennessee,74.0,2018,4.0,1.0,-3.0,0.0,0.0,0.0,0.0,/cfb/schools/tennessee/2018.html
Cedric Tillman,23,WR,Tennessee,74.0,2019*,11.0,4.0,60.0,1.0,0.0,0.0,0.0,/cfb/schools/tennessee/2019.html
Cedric Tillman,23,WR,Tennessee,74.0,2020,10.0,3.0,67.0,1.0,0.0,0.0,0.0,/cfb/schools/tennessee/2020.html
Cedric Tillman,23,WR,Tennessee,74.0,2021*,13.0,64.0,1081.0,12.0,0.0,0.0,0.0,/cfb/schools/tennessee/2021.html
Cedric Tillman,23,WR,Tennessee,74.0,2022*,6.0,37.0,417.0,3.0,0.0,0.0,0.0,/cfb/schools/tennessee/2022.html
Cedric Tillman,23,WR,,,,14.0,21.0,224.0,0.0,,,,
Josh Downs,22,WR,North Carolina,79.0,2020*,10.0,7.0,119.0,3.0,1.0,-3.0,0.0,/cfb/schools/north-carolina/2020.html
Josh Downs,22,WR,North Carolina,79.0,2021*,13.0,101.0,1335.0,8.0,0.0,0.0,0.0,/cfb/schools/north-carolina/2021.html
Josh Downs,22,WR,North Carolina,79.0,2022*,11.0,94.0,1029.0,11.0,0.0,0.0,0.0,/cfb/schools/north-carolina/2022.html
Josh Downs,22,WR,,,,17.0,68.0,771.0,2.0,,,,
Michael Wilson,23,WR,Stanford,94.0,2018*,13.0,14.0,126.0,1.0,2.0,8.0,0.0,/cfb/schools/stanford/2018.html
Michael Wilson,23,WR,Stanford,94.0,2019,12.0,56.0,672.0,5.0,0.0,0.0,0.0,/cfb/schools/stanford/2019.html
Michael Wilson,23,WR,Stanford,94.0,2020,4.0,19.0,261.0,1.0,0.0,0.0,0.0,/cfb/schools/stanford/2020.html
Michael Wilson,23,WR,Stanford,94.0,2021,4.0,19.0,185.0,0.0,0.0,0.0,0.0,/cfb/schools/stanford/2021.html
Michael Wilson,23,WR,Stanford,94.0,2022,6.0,26.0,418.0,4.0,4.0,47.0,0.0,/cfb/schools/stanford/2022.html
Michael Wilson,23,WR,,,,13.0,38.0,565.0,3.0,,,,
Tre Tucker,22,WR,Cincinnati,100.0,2019*,14.0,7.0,92.0,0.0,8.0,93.0,0.0,/cfb/schools/cincinnati/2019.html
Tre Tucker,22,WR,Cincinnati,100.0,2020*,10.0,18.0,236.0,3.0,4.0,25.0,0.0,/cfb/schools/cincinnati/2020.html
Tre Tucker,22,WR,Cincinnati,100.0,2021*,14.0,34.0,426.0,2.0,2.0,12.0,0.0,/cfb/schools/cincinnati/2021.html
Tre Tucker,22,WR,Cincinnati,100.0,2022*,12.0,52.0,671.0,3.0,1.0,8.0,0.0,/cfb/schools/cincinnati/2022.html
Tre Tucker,22,WR,,,,16.0,19.0,331.0,2.0,,,,
Derius Davis,22,WR,TCU,125.0,2018*,11.0,8.0,104.0,2.0,5.0,28.0,0.0,/cfb/schools/texas-christian/2018.html
Derius Davis,22,WR,TCU,125.0,2019,12.0,11.0,151.0,0.0,3.0,18.0,0.0,/cfb/schools/texas-christian/2019.html
Derius Davis,22,WR,TCU,125.0,2020,9.0,15.0,209.0,1.0,7.0,65.0,0.0,/cfb/schools/texas-christian/2020.html
Derius Davis,22,WR,TCU,125.0,2021,12.0,36.0,518.0,1.0,10.0,42.0,1.0,/cfb/schools/texas-christian/2021.html
Derius Davis,22,WR,TCU,125.0,2022*,14.0,42.0,531.0,5.0,3.0,30.0,1.0,/cfb/schools/texas-christian/2022.html
Derius Davis,22,WR,,,,17.0,15.0,66.0,0.0,,,,
Charlie Jones,24,WR,Purdue,131.0,2018*,14.0,18.0,395.0,3.0,0.0,0.0,0.0,/cfb/schools/buffalo/2018.html
Charlie Jones,24,WR,Purdue,131.0,2020,8.0,0.0,0.0,0.0,2.0,38.0,0.0,/cfb/schools/iowa/2020.html
Charlie Jones,24,WR,Purdue,131.0,2021*,14.0,21.0,323.0,3.0,7.0,8.0,0.0,/cfb/schools/iowa/2021.html
Charlie Jones,24,WR,Purdue,131.0,2022*,13.0,110.0,1361.0,12.0,2.0,3.0,0.0,/cfb/schools/purdue/2022.html
Charlie Jones,24,WR,,,,11.0,7.0,64.0,0.0,,,,
Tyler Scott,21,WR,Cincinnati,133.0,2020*,10.0,3.0,20.0,0.0,1.0,20.0,0.0,/cfb/schools/cincinnati/2020.html
Tyler Scott,21,WR,Cincinnati,133.0,2021*,14.0,30.0,520.0,5.0,0.0,0.0,0.0,/cfb/schools/cincinnati/2021.html
Tyler Scott,21,WR,Cincinnati,133.0,2022*,11.0,54.0,899.0,9.0,0.0,0.0,0.0,/cfb/schools/cincinnati/2022.html
Tyler Scott,21,WR,,,,17.0,17.0,168.0,0.0,,,,
Justin Shorter,23,WR,Florida,150.0,2018*,4.0,3.0,20.0,0.0,1.0,9.0,0.0,/cfb/schools/penn-state/2018.html
Justin Shorter,23,WR,Florida,150.0,2019*,10.0,12.0,137.0,0.0,0.0,0.0,0.0,/cfb/schools/penn-state/2019.html
Justin Shorter,23,WR,Florida,150.0,2020*,12.0,25.0,268.0,3.0,0.0,0.0,0.0,/cfb/schools/florida/2020.html
Justin Shorter,23,WR,Florida,150.0,2021*,13.0,41.0,550.0,3.0,0.0,0.0,0.0,/cfb/schools/florida/2021.html
Justin Shorter,23,WR,Florida,150.0,2022*,9.0,29.0,577.0,2.0,0.0,0.0,0.0,/cfb/schools/florida/2022.html
Justin Shorter,23,WR,,,,,,,,,,,
Dontayvion Wicks,22,WR,Virginia,159.0,2019*,10.0,3.0,61.0,1.0,0.0,0.0,0.0,/cfb/schools/virginia/2019.html
Dontayvion Wicks,22,WR,Virginia,159.0,2021,12.0,57.0,1203.0,9.0,0.0,0.0,0.0,/cfb/schools/virginia/2021.html
Dontayvion Wicks,22,WR,Virginia,159.0,2022,8.0,30.0,430.0,2.0,0.0,0.0,0.0,/cfb/schools/virginia/2022.html
Dontayvion Wicks,22,WR,,,,15.0,39.0,581.0,4.0,,,,
Puka Nacua,22,WR,BYU,177.0,2019*,8.0,7.0,168.0,2.0,0.0,0.0,0.0,/cfb/schools/washington/2019.html
Puka Nacua,22,WR,BYU,177.0,2020,3.0,9.0,151.0,1.0,0.0,0.0,0.0,/cfb/schools/washington/2020.html
Puka Nacua,22,WR,BYU,177.0,2021*,12.0,43.0,805.0,6.0,14.0,148.0,0.0,/cfb/schools/brigham-young/2021.html
Puka Nacua,22,WR,BYU,177.0,2022*,9.0,48.0,625.0,5.0,25.0,209.0,5.0,/cfb/schools/brigham-young/2022.html
Puka Nacua,22,WR,,,,17.0,105.0,1486.0,6.0,,,,
Parker Washington,21,WR,Penn St.,185.0,2020,9.0,36.0,489.0,6.0,0.0,0.0,0.0,/cfb/schools/penn-state/2020.html
Parker Washington,21,WR,Penn St.,185.0,2021*,13.0,64.0,820.0,4.0,2.0,12.0,0.0,/cfb/schools/penn-state/2021.html
Parker Washington,21,WR,Penn St.,185.0,2022*,10.0,46.0,611.0,2.0,2.0,8.0,0.0,/cfb/schools/penn-state/2022.html
Parker Washington,21,WR,,,,9.0,16.0,132.0,2.0,,,,
Kayshon Boutte,21,WR,LSU,187.0,2020,10.0,45.0,735.0,5.0,0.0,0.0,0.0,/cfb/schools/louisiana-state/2020.html
Kayshon Boutte,21,WR,LSU,187.0,2021*,6.0,38.0,508.0,9.0,0.0,0.0,0.0,/cfb/schools/louisiana-state/2021.html
Kayshon Boutte,21,WR,LSU,187.0,2022*,11.0,48.0,538.0,2.0,1.0,41.0,0.0,/cfb/schools/louisiana-state/2022.html
Kayshon Boutte,21,WR,,,,5.0,2.0,19.0,0.0,,,,
Trey Palmer,22,WR,Nebraska,191.0,2019*,9.0,1.0,6.0,0.0,0.0,0.0,0.0,/cfb/schools/louisiana-state/2019.html
Trey Palmer,22,WR,Nebraska,191.0,2020,8.0,10.0,108.0,0.0,0.0,0.0,0.0,/cfb/schools/louisiana-state/2020.html
Trey Palmer,22,WR,Nebraska,191.0,2021*,11.0,30.0,344.0,3.0,2.0,0.0,0.0,/cfb/schools/louisiana-state/2021.html
Trey Palmer,22,WR,Nebraska,191.0,2022,12.0,71.0,1043.0,9.0,5.0,75.0,0.0,/cfb/schools/nebraska/2022.html
Trey Palmer,22,WR,,,,17.0,39.0,385.0,3.0,,,,
A.T. Perry,23,WR,Wake Forest,195.0,2019*,9.0,4.0,62.0,1.0,0.0,0.0,0.0,/cfb/schools/wake-forest/2019.html
A.T. Perry,23,WR,Wake Forest,195.0,2020*,7.0,15.0,211.0,1.0,0.0,0.0,0.0,/cfb/schools/wake-forest/2020.html
A.T. Perry,23,WR,Wake Forest,195.0,2021*,14.0,71.0,1293.0,15.0,0.0,0.0,0.0,/cfb/schools/wake-forest/2021.html
A.T. Perry,23,WR,Wake Forest,195.0,2022*,13.0,81.0,1096.0,11.0,0.0,0.0,0.0,/cfb/schools/wake-forest/2022.html
A.T. Perry,23,WR,,,,10.0,12.0,246.0,4.0,,,,
Elijah Higgins,22,WR,Stanford,197.0,2019,12.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/stanford/2019.html
Elijah Higgins,22,WR,Stanford,197.0,2020,5.0,15.0,176.0,0.0,0.0,0.0,0.0,/cfb/schools/stanford/2020.html
Elijah Higgins,22,WR,Stanford,197.0,2021,10.0,45.0,500.0,4.0,0.0,0.0,0.0,/cfb/schools/stanford/2021.html
Elijah Higgins,22,WR,Stanford,197.0,2022,12.0,59.0,704.0,2.0,4.0,48.0,0.0,/cfb/schools/stanford/2022.html
Elijah Higgins,22,WR,,,,11.0,14.0,163.0,1.0,,,,
Xavier Hutchinson,23,WR,Iowa St.,205.0,2020*,12.0,64.0,771.0,4.0,0.0,0.0,0.0,/cfb/schools/iowa-state/2020.html
Xavier Hutchinson,23,WR,Iowa St.,205.0,2021*,13.0,83.0,987.0,5.0,2.0,18.0,0.0,/cfb/schools/iowa-state/2021.html
Xavier Hutchinson,23,WR,Iowa St.,205.0,2022,12.0,107.0,1171.0,6.0,0.0,0.0,0.0,/cfb/schools/iowa-state/2022.html
Xavier Hutchinson,23,WR,,,,16.0,8.0,90.0,0.0,,,,
Andrei Iosivas,23,WR,Princeton,206.0,2020*,12.0,64.0,771.0,4.0,0.0,0.0,0.0,/cfb/schools/iowa-state/2020.html
Andrei Iosivas,23,WR,Princeton,206.0,2021*,13.0,83.0,987.0,5.0,2.0,18.0,0.0,/cfb/schools/iowa-state/2021.html
Andrei Iosivas,23,WR,Princeton,206.0,2022,12.0,107.0,1171.0,6.0,0.0,0.0,0.0,/cfb/schools/iowa-state/2022.html
Andrei Iosivas,23,WR,,,,16.0,15.0,116.0,4.0,,,,
Demario Douglas,22,WR,Liberty,210.0,2019*,4.0,9.0,136.0,1.0,0.0,0.0,0.0,/cfb/schools/liberty/2019.html
Demario Douglas,22,WR,Liberty,210.0,2020*,11.0,32.0,363.0,3.0,1.0,2.0,0.0,/cfb/schools/liberty/2020.html
Demario Douglas,22,WR,Liberty,210.0,2021*,12.0,52.0,701.0,6.0,1.0,2.0,0.0,/cfb/schools/liberty/2021.html
Demario Douglas,22,WR,Liberty,210.0,2022*,13.0,79.0,993.0,6.0,5.0,105.0,1.0,/cfb/schools/liberty/2022.html
Demario Douglas,22,WR,,,,14.0,49.0,561.0,0.0,,,,
Antoine Green,23,WR,North Carolina,219.0,2018,5.0,4.0,45.0,0.0,0.0,0.0,0.0,/cfb/schools/north-carolina/2018.html
Antoine Green,23,WR,North Carolina,219.0,2019*,10.0,8.0,217.0,2.0,0.0,0.0,0.0,/cfb/schools/north-carolina/2019.html
Antoine Green,23,WR,North Carolina,219.0,2020*,10.0,4.0,38.0,1.0,0.0,0.0,0.0,/cfb/schools/north-carolina/2020.html
Antoine Green,23,WR,North Carolina,219.0,2021*,13.0,31.0,612.0,5.0,0.0,0.0,0.0,/cfb/schools/north-carolina/2021.html
Antoine Green,23,WR,North Carolina,219.0,2022*,9.0,43.0,798.0,7.0,0.0,0.0,0.0,/cfb/schools/north-carolina/2022.html
Antoine Green,23,WR,,,,9.0,1.0,2.0,0.0,,,,
Colton Dowell,24,WR,,,,10.0,1.0,3.0,0.0,,,,
Jalen Brooks,23,WR,South Carolina,244.0,2020,6.0,11.0,100.0,0.0,0.0,0.0,0.0,/cfb/schools/south-carolina/2020.html
Jalen Brooks,23,WR,South Carolina,244.0,2021*,6.0,14.0,181.0,1.0,0.0,0.0,0.0,/cfb/schools/south-carolina/2021.html
Jalen Brooks,23,WR,South Carolina,244.0,2022*,12.0,33.0,504.0,1.0,4.0,51.0,1.0,/cfb/schools/south-carolina/2022.html
Jalen Brooks,23,WR,,,,7.0,6.0,64.0,0.0,,,,
Ronnie Bell,23,WR,Michigan,253.0,2018*,13.0,8.0,145.0,2.0,5.0,-2.0,0.0,/cfb/schools/michigan/2018.html
Ronnie Bell,23,WR,Michigan,253.0,2019*,13.0,48.0,758.0,1.0,1.0,9.0,0.0,/cfb/schools/michigan/2019.html
Ronnie Bell,23,WR,Michigan,253.0,2020,6.0,26.0,401.0,1.0,0.0,0.0,0.0,/cfb/schools/michigan/2020.html
Ronnie Bell,23,WR,Michigan,253.0,2021*,1.0,1.0,76.0,1.0,0.0,0.0,0.0,/cfb/schools/michigan/2021.html
Ronnie Bell,23,WR,Michigan,253.0,2022*,14.0,62.0,889.0,4.0,3.0,23.0,1.0,/cfb/schools/michigan/2022.html
Ronnie Bell,23,WR,,,,17.0,6.0,68.0,3.0,,,,
Grant Dubose,22,WR,Charlotte,256.0,2021,12.0,62.0,892.0,6.0,3.0,18.0,0.0,/cfb/schools/charlotte/2021.html
Grant Dubose,22,WR,Charlotte,256.0,2022,12.0,64.0,792.0,9.0,0.0,0.0,0.0,/cfb/schools/charlotte/2022.html
Grant Dubose,22,WR,,,,3.0,2.0,11.0,0.0,,,,
Marvin Harrison Jr.,22,WR,Ohio St.,4.0,2021*,13.0,11.0,139.0,3.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2021.html
Marvin Harrison Jr.,22,WR,Ohio St.,4.0,2022*,13.0,77.0,1263.0,14.0,2.0,32.0,0.0,/cfb/schools/ohio-state/2022.html
Marvin Harrison Jr.,22,WR,Ohio St.,4.0,2023*,12.0,67.0,1211.0,14.0,2.0,26.0,1.0,/cfb/schools/ohio-state/2023.html
Marvin Harrison Jr.,22,WR,,,,17.0,62.0,885.0,8.0,,,,
Malik Nabers,21,WR,LSU,6.0,2021*,11.0,28.0,417.0,4.0,4.0,23.0,0.0,/cfb/schools/louisiana-state/2021.html
Malik Nabers,21,WR,LSU,6.0,2022*,14.0,72.0,1017.0,3.0,1.0,5.0,0.0,/cfb/schools/louisiana-state/2022.html
Malik Nabers,21,WR,LSU,6.0,2023*,13.0,89.0,1569.0,14.0,1.0,1.0,0.0,/cfb/schools/louisiana-state/2023.html
Malik Nabers,21,WR,,,,15.0,109.0,1204.0,7.0,,,,
Rome Odunze,22,WR,Washington,9.0,2020,4.0,6.0,72.0,0.0,3.0,-16.0,0.0,/cfb/schools/washington/2020.html
Rome Odunze,22,WR,Washington,9.0,2021,9.0,41.0,415.0,4.0,2.0,13.0,0.0,/cfb/schools/washington/2021.html
Rome Odunze,22,WR,Washington,9.0,2022*,12.0,75.0,1145.0,7.0,3.0,6.0,1.0,/cfb/schools/washington/2022.html
Rome Odunze,22,WR,Washington,9.0,2023*,15.0,92.0,1640.0,13.0,2.0,37.0,1.0,/cfb/schools/washington/2023.html
Rome Odunze,22,WR,,,,17.0,54.0,734.0,3.0,,,,
Brian Thomas,21,WR,LSU,23.0,2021*,12.0,28.0,359.0,2.0,2.0,6.0,0.0,/cfb/schools/louisiana-state/2021.html
Brian Thomas,21,WR,LSU,23.0,2022*,13.0,31.0,361.0,5.0,0.0,0.0,0.0,/cfb/schools/louisiana-state/2022.html
Brian Thomas,21,WR,LSU,23.0,2023*,13.0,68.0,1177.0,17.0,1.0,-6.0,0.0,/cfb/schools/louisiana-state/2023.html
Brian Thomas,21,WR,,,,17.0,87.0,1282.0,10.0,,,,
Xavier Worthy,21,WR,Texas,28.0,2021,12.0,62.0,981.0,12.0,1.0,7.0,0.0,/cfb/schools/texas/2021.html
Xavier Worthy,21,WR,Texas,28.0,2022*,13.0,60.0,760.0,9.0,2.0,14.0,0.0,/cfb/schools/texas/2022.html
Xavier Worthy,21,WR,Texas,28.0,2023*,14.0,75.0,1014.0,5.0,4.0,35.0,0.0,/cfb/schools/texas/2023.html
Xavier Worthy,21,WR,,,,17.0,59.0,638.0,6.0,,,,
Ricky Pearsall,23,WR,Florida,31.0,2019*,13.0,7.0,128.0,0.0,1.0,1.0,0.0,/cfb/schools/arizona-state/2019.html
Ricky Pearsall,23,WR,Florida,31.0,2020,4.0,6.0,86.0,1.0,3.0,33.0,1.0,/cfb/schools/arizona-state/2020.html
Ricky Pearsall,23,WR,Florida,31.0,2021*,13.0,48.0,580.0,4.0,6.0,44.0,1.0,/cfb/schools/arizona-state/2021.html
Ricky Pearsall,23,WR,Florida,31.0,2022*,13.0,33.0,661.0,5.0,8.0,113.0,1.0,/cfb/schools/florida/2022.html
Ricky Pearsall,23,WR,Florida,31.0,2023,12.0,65.0,965.0,4.0,3.0,62.0,2.0,/cfb/schools/florida/2023.html
Ricky Pearsall,23,WR,,,,11.0,31.0,400.0,3.0,,,,
Xavier Legette,23,WR,South Carolina,32.0,2019,11.0,9.0,80.0,1.0,0.0,0.0,0.0,/cfb/schools/south-carolina/2019.html
Xavier Legette,23,WR,South Carolina,32.0,2020,6.0,7.0,113.0,0.0,0.0,0.0,0.0,/cfb/schools/south-carolina/2020.html
Xavier Legette,23,WR,South Carolina,32.0,2021*,11.0,8.0,63.0,1.0,0.0,0.0,0.0,/cfb/schools/south-carolina/2021.html
